article_id,source_article_id,title,company_name_raw,company_name_resolved,company_id,published_date,published_year,published_quarter,published_month,category_raw,category_standardized,revenue_raw,revenue_currency,revenue_is_range,arr_usd,arr_parse_status,summary,url,author,word_count,industry,founded_year,headquarters,employee_count,is_public,stock_ticker,company_age,company_size_category
ART-A3164C8AF91F485F,ART0226,Anthropic CEO Discusses Future of AI,Anthropic,Anthropic,COMP-B780A23B530EF6BB,2022-03-11,2022,1,3,SaaS,SOFTWARE,$90.2M - $99.8M,USD,True,95000000.0,valid_range,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/226,,842.0,FinTech,2006,"San Francisco, CA",43747,False,,16,Large
ART-0F0BA0574E13EAF7,ART0227,Snowflake Raises Series D Funding Round,Snowflake,Snowflake,COMP-FDA76B0BCC1E87CF,2022-11-13,2022,4,11,Cloud Computing,CLOUD_COMPUTING,,,False,,invalid_missing,The company demonstrated significant advances in model performance and efficiency.,https://technews.example.com/articles/227,Jane Doe,,Cloud Computing,2012,"London, UK",49545,True,,10,Large
ART-B640D9C54DCA95CA,ART0228,SpaceX Raises Series D Funding Round,SpaceX,SpaceX,COMP-F4E821747C88DE40,2022-07-17,2022,3,7,Artificial Intelligence,AI_ML,"$6,100,000,000",USD,False,6100000000.0,valid,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/228,Jane Doe,1171.0,AI/ML,2016,"Berlin, Germany",31018,False,,6,Large
ART-5B2441A013625CCA,ART0229,Cloudflare Acquires Competitor for Undisclosed Sum,Cloudflare,Cloudflare,COMP-A5B966CDCB605CA4,2022-12-07,2022,4,12,Financial Technology,FINTECH,Not disclosed,,False,,invalid_missing,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/229,Alex Johnson,1577.0,Cybersecurity,1998,"Austin, TX",4422,False,CLOU,24,Small
ART-9DF1EC8390EADCCB,ART0230,Confluent Achieves Profitability Milestone,Confluent,Confluent,COMP-65AAA4A1B46C7F71,2020-06-06,2020,2,6,Security,CYBERSECURITY,"€259,090,909",EUR,False,285000000.0,valid,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/230,Alex Johnson,2850.0,Cloud Computing,1995,"London, UK",3884,False,,25,Small
ART-15AA0A35899F491A,ART0231,Meta AI Reports Record Revenue Growth,Meta AI,Meta AI,COMP-A5A4E8E5266709E9,2022-11-08,2022,4,11,Artificial Intelligence,AI_ML,"£889,763,780",GBP,False,1130000001.0,valid,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/231,Jane Doe,644.0,Data Analytics,2001,"Seattle, WA",20240,True,,21,Medium
ART-A41308C4D4C55F8F,ART0232,Elastic Unveils Next-Generation Platform,Elastic,Elastic,COMP-296ABB15D702EA5D,2023-09-04,2023,3,9,FinTech,FINTECH,$1.200B,USD,False,1200000000.0,valid,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/232,Alex Johnson,715.0,Cybersecurity,2016,"San Francisco, CA",24508,True,ELAS,7,Medium
ART-54F60C0241E7B8A6,ART0233,Amazon Web Services Reports Record Revenue Growth,Amazon Web Services,Amazon Web Services,COMP-D3E00D24B34937E8,2022-11-22,2022,4,11,Big Data,DATA_ANALYTICS,"€73,636,363,636",EUR,False,81000000000.0,valid,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/233,,2011.0,SaaS,2015,"Berlin, Germany",27826,False,,7,Medium
ART-B4015E8208B6CE32,ART0234,Tesla Expands into European Market,Tesla,Tesla,COMP-EFD12553D6A4F7E5,2023-02-28,2023,1,2,FinTech,FINTECH,"£64,566,929,134",GBP,False,82000000000.0,valid,The company demonstrated significant advances in model performance and efficiency.,https://technews.example.com/articles/234,Jane Doe,539.0,Cloud Computing,2008,"London, UK",5691,True,,15,Small
ART-5A7CFDAE7CA72E3F,ART0235,Stripe Announces Breakthrough in Large Language Models,Stripe,Stripe,COMP-4D08EC58743327BA,2023-09-08,2023,3,9,Finance,FINTECH,,,False,,invalid_missing,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/235,,679.0,Data Analytics,2002,"Seattle, WA",36348,True,STRI,21,Large
ART-3D0B9A0D5CFE9099,ART0236,NVIDIA Releases Open Source Framework,NVIDIA,NVIDIA,COMP-088472395B269710,2022-04-25,2022,2,4,Analytics,DATA_ANALYTICS,$16910.0M - $18690.0M,USD,True,17800000000.0,valid_range,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/236,,806.0,AI/ML,2017,"London, UK",22031,False,,5,Medium
ART-EAA4241F84E21450,ART0237,Confluent Faces Regulatory Scrutiny,Confluent,Confluent,COMP-65AAA4A1B46C7F71,2020-05-07,2020,2,5,Cloud Computing,CLOUD_COMPUTING,"€259,090,909",EUR,False,285000000.0,valid,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/237,Alex Johnson,1330.0,Cloud Computing,1995,"London, UK",3884,False,,25,Small
ART-EC2BF099BBCDAD58,ART0238,Microsoft Faces Regulatory Scrutiny,Microsoft,Microsoft,COMP-11F3242118FF2ADD,2020-08-11,2020,3,8,AI & ML,AI_ML,,,False,,invalid_missing,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/238,Alex Johnson,1350.0,Data Analytics,2018,"Austin, TX",48646,False,,2,Large
ART-F806A9443968C7E4,ART0239,Palantir Expands into European Market,Palantir,Palantir,COMP-54AADC94970AD31E,2022-06-08,2022,2,6,AI & ML,AI_ML,"€1,409,090,909",EUR,False,1550000000.0,valid,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/239,John Smith,1957.0,Cloud Computing,2005,"Berlin, Germany",42306,True,,17,Large
ART-DFE77713F8FEF698,ART0240,Uber Releases Open Source Framework,Uber,Uber,COMP-F1905B7E8DD98927,2020-04-10,2020,2,4,Finance,FINTECH,"£8,031,496,063",GBP,False,10200000000.0,valid,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/240,,1523.0,FinTech,2015,"San Francisco, CA",10144,False,UBER,5,Medium
ART-6052DF0B9FE33D96,ART0241,Meta AI Partners with Major Enterprise Client,Meta AI,Meta AI,COMP-A5A4E8E5266709E9,2020-07-27,2020,3,7,AI & ML,AI_ML,$165.0M,USD,False,165000000.0,valid,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/241,Alex Johnson,844.0,Data Analytics,2001,"Seattle, WA",20240,True,,19,Medium
ART-478E7C4217A37D1B,ART0242,Confluent Faces Regulatory Scrutiny,Confluent,Confluent,COMP-65AAA4A1B46C7F71,2021-06-14,2021,2,6,AI/ML,AI_ML,$455.0M,USD,False,455000000.0,valid,The company demonstrated significant advances in model performance and efficiency.,https://technews.example.com/articles/242,Sam Wilson,,Cloud Computing,1995,"London, UK",3884,False,,26,Small
ART-F16A571F91E17C28,ART0243,Confluent CEO Discusses Future of AI,Confluent,Confluent,COMP-65AAA4A1B46C7F71,2022-03-19,2022,1,3,AI/ML,AI_ML,$600.0M,USD,False,600000000.0,valid,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/243,Alex Johnson,1108.0,Cloud Computing,1995,"London, UK",3884,False,,27,Small
ART-A5F351E8A2762C7E,ART0244,Anthropic Faces Regulatory Scrutiny,Anthropic,Anthropic,COMP-B780A23B530EF6BB,2023-06-22,2023,2,6,FinTech,FINTECH,,,False,,invalid_missing,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/244,Alex Johnson,2217.0,FinTech,2006,"San Francisco, CA",43747,False,,17,Large
ART-9CC7A60F0A5B5CBC,ART0245,Tesla Achieves Profitability Milestone,Tesla,Tesla,COMP-EFD12553D6A4F7E5,2022-12-12,2022,4,12,Software,SOFTWARE,Not disclosed,,False,,invalid_missing,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/245,,1607.0,Cloud Computing,2008,"London, UK",5691,True,,14,Small
ART-F414C4A51B124493,ART0246,Amazon Web Services Announces Breakthrough in Large Language Models,Amazon Web Services,Amazon Web Services,COMP-D3E00D24B34937E8,2021-10-15,2021,4,10,FinTech,FINTECH,"¥9,750,000,000,000",JPY,False,65000000000.0,valid,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/246,Alex Johnson,1453.0,SaaS,2015,"Berlin, Germany",27826,False,,6,Medium
ART-0FD4C57A6C7745B7,ART0247,Amazon Web Services Raises Series D Funding Round,Amazon Web Services,Amazon Web Services,COMP-D3E00D24B34937E8,2021-05-22,2021,2,5,FinTech,FINTECH,$58000.0 million,USD,False,58000000000.0,valid,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/247,Jane Doe,1969.0,SaaS,2015,"Berlin, Germany",27826,False,,6,Medium
ART-B05A56DC26F34C38,ART0248,Confluent Announces Breakthrough in Large Language Models,Confluent,Confluent,COMP-65AAA4A1B46C7F71,2023-12-11,2023,4,12,Analytics,DATA_ANALYTICS,Not disclosed,,False,,invalid_missing,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/248,Sam Wilson,,Cloud Computing,1995,"London, UK",3884,False,,28,Small
ART-77611231FE193BF4,ART0249,Anthropic Reports Record Revenue Growth,Anthropic,Anthropic,COMP-B780A23B530EF6BB,2023-05-17,2023,2,5,AI/ML,AI_ML,$380.0 million,USD,False,380000000.0,valid,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/249,,1825.0,FinTech,2006,"San Francisco, CA",43747,False,,17,Large
ART-02C6691171A37E13,ART0250,Anthropic Announces Breakthrough in Large Language Models,Anthropic,Anthropic,COMP-B780A23B530EF6BB,2020-10-29,2020,4,10,Cloud Computing,CLOUD_COMPUTING,"€10,909,091",EUR,False,12000000.0,valid,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/250,,913.0,FinTech,2006,"San Francisco, CA",43747,False,,14,Large
ART-D1BE34189F809E48,ART0251,Stripe Expands into European Market,Stripe,Stripe,COMP-4D08EC58743327BA,2021-10-22,2021,4,10,Cloud,CLOUD_COMPUTING,$1.550B,USD,False,1550000000.0,valid,Company reaches important financial milestone ahead of schedule.,https://technews.example.com/articles/251,,2049.0,Data Analytics,2002,"Seattle, WA",36348,True,STRI,19,Large
ART-DC9C708EE9471EF9,ART0252,Snowflake Unveils Next-Generation Platform,Snowflake,Snowflake,COMP-FDA76B0BCC1E87CF,2023-11-11,2023,4,11,Cloud Computing,CLOUD_COMPUTING,$2800.0 million,USD,False,2800000000.0,valid,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/252,Alex Johnson,1404.0,Cloud Computing,2012,"London, UK",49545,True,,11,Large
ART-544B8FE939D386E8,ART0253,Scale AI Faces Regulatory Scrutiny,Scale AI,Scale AI,COMP-3DA36D688D43678F,2020-08-01,2020,3,8,Cloud Computing,CLOUD_COMPUTING,"€122,727,273",EUR,False,135000000.0,valid,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/253,,863.0,AI/ML,2003,"Berlin, Germany",23379,False,,17,Medium
ART-2D634D2A21061489,ART0254,Scale AI Unveils Next-Generation Platform,Scale AI,Scale AI,COMP-3DA36D688D43678F,2021-11-18,2021,4,11,AI/ML,AI_ML,$340.0M,USD,False,340000000.0,valid,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/254,John Smith,,AI/ML,2003,"Berlin, Germany",23379,False,,18,Medium
ART-1965FEE712F19143,ART0255,Palantir Unveils Next-Generation Platform,Palantir,Palantir,COMP-54AADC94970AD31E,2022-05-09,2022,2,5,Cybersecurity,CYBERSECURITY,,,False,,invalid_missing,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/255,Sam Wilson,,Cloud Computing,2005,"Berlin, Germany",42306,True,,17,Large
ART-2D2DE15A13BFCC76,ART0256,Anthropic Expands into European Market,Anthropic,Anthropic,COMP-B780A23B530EF6BB,2020-02-11,2020,1,2,Financial Technology,FINTECH,,,False,,invalid_missing,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/256,John Smith,881.0,FinTech,2006,"San Francisco, CA",43747,False,,14,Large
ART-35BAFD50B1F5B83D,ART0257,Stripe Faces Regulatory Scrutiny,Stripe,Stripe,COMP-4D08EC58743327BA,2023-06-10,2023,2,6,AI/ML,AI_ML,"$2,600,000,000",USD,False,2600000000.0,valid,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/257,Alex Johnson,1278.0,Data Analytics,2002,"Seattle, WA",36348,True,STRI,21,Large
ART-27712C389B7F6660,ART0258,SpaceX Unveils Next-Generation Platform,SpaceX,SpaceX,COMP-F4E821747C88DE40,2023-02-08,2023,1,2,Software,SOFTWARE,$7.000B,USD,False,7000000000.0,valid,The company demonstrated significant advances in model performance and efficiency.,https://technews.example.com/articles/258,Sam Wilson,2510.0,AI/ML,2016,"Berlin, Germany",31018,False,,7,Large
ART-15B26C98938C7DBF,ART0259,Microsoft Announces Breakthrough in Large Language Models,Microsoft,Microsoft,COMP-11F3242118FF2ADD,2022-01-08,2022,1,1,Cybersecurity,CYBERSECURITY,"$61,000,000,000",USD,False,61000000000.0,valid,Financial results exceed analyst expectations across all key metrics.,https://technews.example.com/articles/259,Jane Doe,835.0,Data Analytics,2018,"Austin, TX",48646,False,,4,Large
ART-DC180A3F3E4BC864,ART0260,Cloudflare Raises Series D Funding Round,Cloudflare,Cloudflare,COMP-A5B966CDCB605CA4,2021-09-23,2021,3,9,InfoSec,CYBERSECURITY,,,False,,invalid_missing,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/260,Sam Wilson,2325.0,Cybersecurity,1998,"Austin, TX",4422,False,CLOU,23,Small
ART-F72EB9CB3E9F3CA5,ART0261,Anthropic Expands into European Market,Anthropic,Anthropic,COMP-B780A23B530EF6BB,2022-06-19,2022,2,6,Financial Technology,FINTECH,$130.0M,USD,False,130000000.0,valid,Company reaches important financial milestone ahead of schedule.,https://technews.example.com/articles/261,Alex Johnson,2195.0,FinTech,2006,"San Francisco, CA",43747,False,,16,Large
ART-58606AEA91F59F9E,ART0262,Confluent Reports Record Revenue Growth,Confluent,Confluent,COMP-65AAA4A1B46C7F71,2023-02-07,2023,1,2,Big Data,DATA_ANALYTICS,"¥118,500,000,000",JPY,False,790000000.0,valid,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/262,John Smith,642.0,Cloud Computing,1995,"London, UK",3884,False,,28,Small
ART-B98199EEF3583566,ART0263,MongoDB Faces Regulatory Scrutiny,MongoDB,MongoDB,COMP-F0C6ACFF24BC7941,2022-11-24,2022,4,11,Cloud Computing,CLOUD_COMPUTING,$1.380B,USD,False,1380000000.0,valid,Financial results exceed analyst expectations across all key metrics.,https://technews.example.com/articles/263,Jane Doe,,SaaS,2008,"Austin, TX",16952,False,MONG,14,Medium
ART-B94F7472AC56CE50,ART0264,Google DeepMind Achieves Profitability Milestone,Google DeepMind,Google DeepMind,COMP-D7B6461815275268,2022-06-10,2022,2,6,Cloud Computing,CLOUD_COMPUTING,"£480,314,961",GBP,False,610000000.0,valid,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/264,Sam Wilson,1631.0,Data Analytics,2017,"Austin, TX",24274,False,,5,Medium
ART-EB978A751F10D8E6,ART0265,MongoDB Partners with Major Enterprise Client,MongoDB,MongoDB,COMP-F0C6ACFF24BC7941,2020-01-26,2020,1,1,Enterprise Software,SOFTWARE,,,False,,invalid_missing,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/265,,910.0,SaaS,2008,"Austin, TX",16952,False,MONG,12,Medium
ART-119A12F56539941B,ART0266,Meta AI Faces Regulatory Scrutiny,Meta AI,Meta AI,COMP-A5A4E8E5266709E9,2020-07-25,2020,3,7,Software,SOFTWARE,,,False,,invalid_missing,The company demonstrated significant advances in model performance and efficiency.,https://technews.example.com/articles/266,Jane Doe,1089.0,Data Analytics,2001,"Seattle, WA",20240,True,,19,Medium
ART-0DEB58ABB2099274,ART0267,DataRobot Faces Regulatory Scrutiny,DataRobot,DataRobot,COMP-7AD8A9012E991995,2023-10-26,2023,4,10,Big Data,DATA_ANALYTICS,Not disclosed,,False,,invalid_missing,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/267,John Smith,1741.0,Cloud Computing,2012,"New York, NY",23471,True,,11,Medium
ART-3EC3CD8058A33E49,ART0268,Snowflake Expands into European Market,Snowflake,Snowflake,COMP-FDA76B0BCC1E87CF,2022-10-03,2022,4,10,AI & ML,AI_ML,$2.180 billion,USD,False,2180000000.0,valid,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/268,Sam Wilson,865.0,Cloud Computing,2012,"London, UK",49545,True,,10,Large
ART-C29B4C9F4BBD6D73,ART0269,Tesla Partners with Major Enterprise Client,Tesla,Tesla,COMP-EFD12553D6A4F7E5,2021-03-08,2021,1,3,InfoSec,CYBERSECURITY,$31.000B,USD,False,31000000000.0,valid,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/269,,1055.0,Cloud Computing,2008,"London, UK",5691,True,,13,Small
ART-5D451CD094743D5C,ART0270,MongoDB Faces Regulatory Scrutiny,MongoDB,MongoDB,COMP-F0C6ACFF24BC7941,2020-02-29,2020,1,2,Cloud Services,CLOUD_COMPUTING,"¥75,000,000,000",JPY,False,500000000.0,valid,The company demonstrated significant advances in model performance and efficiency.,https://technews.example.com/articles/270,Alex Johnson,1622.0,SaaS,2008,"Austin, TX",16952,False,MONG,12,Medium
ART-63F5808BE54099DB,ART0271,Airbnb Partners with Major Enterprise Client,Airbnb,Airbnb,COMP-6D785501E2B59644,2022-10-31,2022,4,10,AI & ML,AI_ML,,,False,,invalid_missing,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/271,,1910.0,Data Analytics,1999,"London, UK",19967,False,,23,Medium
ART-EDF1898C1221DAC3,ART0272,Amazon Web Services Expands into European Market,Amazon Web Services,Amazon Web Services,COMP-D3E00D24B34937E8,2023-11-11,2023,4,11,Finance,FINTECH,$95.000B,USD,False,95000000000.0,valid,Company reaches important financial milestone ahead of schedule.,https://technews.example.com/articles/272,Jane Doe,1602.0,SaaS,2015,"Berlin, Germany",27826,False,,8,Medium
